subset,label,person,id,acceleration,time,dimension
test,swiperight,james,935,-15.0,0.1,x
test,swiperight,james,935,-26.0,0.1,y
test,swiperight,james,935,-23.0,0.1,z
test,swiperight,james,935,-10.0,0.2,x
test,swiperight,james,935,-22.0,0.2,y
test,swiperight,james,935,-22.0,0.2,z
test,swiperight,james,935,9.0,0.3,x
test,swiperight,james,935,29.0,0.3,y
test,swiperight,james,935,-43.0,0.3,z
test,swiperight,james,935,-14.0,0.4,x
test,swiperight,james,935,14.0,0.4,y
test,swiperight,james,935,-28.0,0.4,z
test,swiperight,james,935,-21.0,0.5,x
test,swiperight,james,935,0.0,0.5,y
test,swiperight,james,935,-24.0,0.5,z
test,swiperight,james,935,-15.0,0.6,x
test,swiperight,james,935,4.0,0.6,y
test,swiperight,james,935,-27.0,0.6,z
test,swiperight,james,935,-16.0,0.7,x
test,swiperight,james,935,9.0,0.7,y
test,swiperight,james,935,-25.0,0.7,z
test,swiperight,james,935,-16.0,0.8,x
test,swiperight,james,935,7.0,0.8,y
test,swiperight,james,935,-27.0,0.8,z
test,swiperight,james,935,-15.0,0.9,x
test,swiperight,james,935,8.0,0.9,y
test,swiperight,james,935,-26.0,0.9,z
test,swiperight,james,935,-14.0,1.0,x
test,swiperight,james,935,6.0,1.0,y
test,swiperight,james,935,-26.0,1.0,z
test,swiperight,james,936,-10.0,0.0,x
test,swiperight,james,936,-1.0,0.0,y
test,swiperight,james,936,-30.0,0.0,z
test,swiperight,james,936,-9.0,0.1,x
test,swiperight,james,936,-5.0,0.1,y
test,swiperight,james,936,-30.0,0.1,z
test,swiperight,james,936,-9.0,0.2,x
test,swiperight,james,936,-9.0,0.2,y
test,swiperight,james,936,-31.0,0.2,z
test,swiperight,james,936,-9.0,0.3,x
test,swiperight,james,936,-13.0,0.3,y
test,swiperight,james,936,-32.0,0.3,z
test,swiperight,james,936,-10.0,0.4,x
test,swiperight,james,936,-18.0,0.4,y
test,swiperight,james,936,-30.0,0.4,z
test,swiperight,james,936,-15.0,0.5,x
test,swiperight,james,936,-18.0,0.5,y
test,swiperight,james,936,-25.0,0.5,z
test,swiperight,james,936,-16.0,0.6,x
test,swiperight,james,936,-31.0,0.6,y
test,swiperight,james,936,-23.0,0.6,z
test,swiperight,james,936,-5.0,0.7,x
test,swiperight,james,936,8.0,0.7,y
test,swiperight,james,936,-18.0,0.7,z
test,swiperight,james,936,1.0,0.8,x
test,swiperight,james,936,42.0,0.8,y
test,swiperight,james,936,-38.0,0.8,z
test,swiperight,james,936,-22.0,0.9,x
test,swiperight,james,936,5.0,0.9,y
test,swiperight,james,936,-25.0,0.9,z
test,swiperight,james,936,-17.0,1.0,x
test,swiperight,james,936,2.0,1.0,y
test,swiperight,james,936,-25.0,1.0,z
test,swiperight,james,937,1.0,0.0,x
test,swiperight,james,937,-23.0,0.0,y
test,swiperight,james,937,-27.0,0.0,z
test,swiperight,james,937,6.0,0.1,x
test,swiperight,james,937,-22.0,0.1,y
test,swiperight,james,937,-27.0,0.1,z
test,swiperight,james,937,6.0,0.2,x
test,swiperight,james,937,-23.0,0.2,y
test,swiperight,james,937,-30.0,0.2,z
test,swiperight,james,937,-3.0,0.3,x
test,swiperight,james,937,-27.0,0.3,y
test,swiperight,james,937,-27.0,0.3,z
test,swiperight,james,937,-12.0,0.4,x
test,swiperight,james,937,-36.0,0.4,y
test,swiperight,james,937,-8.0,0.4,z
test,swiperight,james,937,-12.0,0.5,x
test,swiperight,james,937,-37.0,0.5,y
test,swiperight,james,937,12.0,0.5,z
test,swiperight,james,937,-5.0,0.6,x
test,swiperight,james,937,-37.0,0.6,y
test,swiperight,james,937,16.0,0.6,z
test,swiperight,james,937,47.0,0.7,x
test,swiperight,james,937,11.0,0.7,y
test,swiperight,james,937,-18.0,0.7,z
test,swiperight,james,937,3.0,0.8,x
test,swiperight,james,937,5.0,0.8,y
test,swiperight,james,937,-18.0,0.8,z
test,swiperight,james,937,-3.0,0.9,x
test,swiperight,james,937,-21.0,0.9,y
test,swiperight,james,937,-18.0,0.9,z
test,swiperight,james,937,-2.0,1.0,x
test,swiperight,james,937,-41.0,1.0,y
test,swiperight,james,937,-26.0,1.0,z
test,swiperight,james,937,3.0,1.1,x
test,swiperight,james,937,-44.0,1.1,y
test,swiperight,james,937,-26.0,1.1,z
test,swiperight,james,937,1.0,1.2,x
test,swiperight,james,937,-29.0,1.2,y
test,swiperight,james,937,-22.0,1.2,z
test,swiperight,james,937,7.0,1.3,x
test,swiperight,james,937,-29.0,1.3,y
test,swiperight,james,937,-18.0,1.3,z
test,swiperight,james,938,-21.0,0.0,x
test,swiperight,james,938,6.0,0.0,y
test,swiperight,james,938,-23.0,0.0,z
test,swiperight,james,938,-20.0,0.1,x
test,swiperight,james,938,6.0,0.1,y
test,swiperight,james,938,-20.0,0.1,z
test,swiperight,james,938,-16.0,0.2,x
test,swiperight,james,938,-3.0,0.2,y
test,swiperight,james,938,-22.0,0.2,z
test,swiperight,james,938,-12.0,0.3,x
test,swiperight,james,938,-18.0,0.3,y
test,swiperight,james,938,-20.0,0.3,z
test,swiperight,james,938,-11.0,0.4,x
test,swiperight,james,938,-35.0,0.4,y
test,swiperight,james,938,-12.0,0.4,z
test,swiperight,james,938,-12.0,0.5,x
test,swiperight,james,938,-46.0,0.5,y
test,swiperight,james,938,-10.0,0.5,z
test,swiperight,james,938,-14.0,0.6,x
test,swiperight,james,938,-30.0,0.6,y
test,swiperight,james,938,-10.0,0.6,z
test,swiperight,james,938,-22.0,0.7,x
test,swiperight,james,938,-13.0,0.7,y
test,swiperight,james,938,-1.0,0.7,z
test,swiperight,james,938,-24.0,0.8,x
test,swiperight,james,938,-27.0,0.8,y
test,swiperight,james,938,-3.0,0.8,z
test,swiperight,james,938,-31.0,0.9,x
test,swiperight,james,938,-17.0,0.9,y
test,swiperight,james,938,3.0,0.9,z
test,swiperight,james,938,-10.0,1.0,x
test,swiperight,james,938,23.0,1.0,y
test,swiperight,james,938,-45.0,1.0,z
test,swiperight,james,938,-27.0,1.1,x
test,swiperight,james,938,-6.0,1.1,y
test,swiperight,james,938,-23.0,1.1,z
test,swiperight,james,938,-25.0,1.2,x
test,swiperight,james,938,-4.0,1.2,y
test,swiperight,james,938,-18.0,1.2,z
test,swiperight,james,939,2.0,0.0,x
test,swiperight,james,939,-23.0,0.0,y
test,swiperight,james,939,-25.0,0.0,z
test,swiperight,james,939,5.0,0.1,x
test,swiperight,james,939,-35.0,0.1,y
test,swiperight,james,939,-27.0,0.1,z
test,swiperight,james,939,1.0,0.2,x
test,swiperight,james,939,-33.0,0.2,y
test,swiperight,james,939,-22.0,0.2,z
test,swiperight,james,939,8.0,0.3,x
test,swiperight,james,939,-24.0,0.3,y
test,swiperight,james,939,-19.0,0.3,z
test,swiperight,james,939,11.0,0.4,x
test,swiperight,james,939,-24.0,0.4,y
test,swiperight,james,939,-19.0,0.4,z
test,swiperight,james,939,8.0,0.5,x
test,swiperight,james,939,-24.0,0.5,y
test,swiperight,james,939,-29.0,0.5,z
test,swiperight,james,939,-7.0,0.6,x
test,swiperight,james,939,-43.0,0.6,y
test,swiperight,james,939,-18.0,0.6,z
test,swiperight,james,939,-9.0,0.7,x
test,swiperight,james,939,-36.0,0.7,y
test,swiperight,james,939,4.0,0.7,z
test,swiperight,james,939,-6.0,0.8,x
test,swiperight,james,939,-41.0,0.8,y
test,swiperight,james,939,-2.0,0.8,z
test,swiperight,james,939,42.0,0.9,x
test,swiperight,james,939,-2.0,0.9,y
test,swiperight,james,939,-10.0,0.9,z
test,swiperight,james,939,8.0,1.0,x
test,swiperight,james,939,1.0,1.0,y
test,swiperight,james,939,-20.0,1.0,z
test,swiperight,james,939,-1.0,1.1,x
test,swiperight,james,939,-16.0,1.1,y
test,swiperight,james,939,-25.0,1.1,z
test,swiperight,james,939,1.0,1.2,x
test,swiperight,james,939,-33.0,1.2,y
test,swiperight,james,939,-27.0,1.2,z
test,swiperight,james,939,-3.0,1.3,x
test,swiperight,james,939,-42.0,1.3,y
test,swiperight,james,939,-27.0,1.3,z
test,swiperight,james,940,-6.0,0.0,x
test,swiperight,james,940,-24.0,0.0,y
test,swiperight,james,940,-22.0,0.0,z
test,swiperight,james,940,-7.0,0.1,x
test,swiperight,james,940,-24.0,0.1,y
test,swiperight,james,940,-23.0,0.1,z
test,swiperight,james,940,-7.0,0.2,x
test,swiperight,james,940,-31.0,0.2,y
test,swiperight,james,940,-16.0,0.2,z
test,swiperight,james,940,-10.0,0.3,x
test,swiperight,james,940,-36.0,0.3,y
test,swiperight,james,940,-1.0,0.3,z
test,swiperight,james,940,-13.0,0.4,x
test,swiperight,james,940,-24.0,0.4,y
test,swiperight,james,940,-8.0,0.4,z
test,swiperight,james,940,-14.0,0.5,x
test,swiperight,james,940,-36.0,0.5,y
test,swiperight,james,940,4.0,0.5,z
test,swiperight,james,940,-3.0,0.6,x
test,swiperight,james,940,-47.0,0.6,y
test,swiperight,james,940,24.0,0.6,z
test,swiperight,james,940,-1.0,0.7,x
test,swiperight,james,940,-3.0,0.7,y
test,swiperight,james,940,-10.0,0.7,z
test,swiperight,james,940,8.0,0.8,x
test,swiperight,james,940,16.0,0.8,y
test,swiperight,james,940,-38.0,0.8,z
test,swiperight,james,940,-10.0,0.9,x
test,swiperight,james,940,-10.0,0.9,y
test,swiperight,james,940,-27.0,0.9,z
test,swiperight,james,940,-11.0,1.0,x
test,swiperight,james,940,-7.0,1.0,y
test,swiperight,james,940,-29.0,1.0,z
test,swiperight,james,940,-12.0,1.1,x
test,swiperight,james,940,-11.0,1.1,y
test,swiperight,james,940,-29.0,1.1,z
test,swiperight,james,940,-12.0,1.2,x
test,swiperight,james,940,-17.0,1.2,y
test,swiperight,james,940,-29.0,1.2,z
test,swiperight,james,941,-6.0,0.0,x
test,swiperight,james,941,-15.0,0.0,y
test,swiperight,james,941,-34.0,0.0,z
test,swiperight,james,941,-8.0,0.1,x
test,swiperight,james,941,-17.0,0.1,y
test,swiperight,james,941,-28.0,0.1,z
test,swiperight,james,941,-10.0,0.2,x
test,swiperight,james,941,-19.0,0.2,y
test,swiperight,james,941,-24.0,0.2,z
test,swiperight,james,941,-13.0,0.3,x
test,swiperight,james,941,-21.0,0.3,y
test,swiperight,james,941,-23.0,0.3,z
test,swiperight,james,941,-15.0,0.4,x
test,swiperight,james,941,-25.0,0.4,y
test,swiperight,james,941,-19.0,0.4,z
test,swiperight,james,941,-17.0,0.5,x
test,swiperight,james,941,-32.0,0.5,y
test,swiperight,james,941,-16.0,0.5,z
test,swiperight,james,941,-9.0,0.6,x
test,swiperight,james,941,-46.0,0.6,y
test,swiperight,james,941,-20.0,0.6,z
test,swiperight,james,941,28.0,0.7,x
test,swiperight,james,941,50.0,0.7,y
test,swiperight,james,941,-29.0,0.7,z
test,swiperight,james,941,-15.0,0.8,x
test,swiperight,james,941,16.0,0.8,y
test,swiperight,james,941,-34.0,0.8,z
test,swiperight,james,941,-21.0,0.9,x
test,swiperight,james,941,0.0,0.9,y
test,swiperight,james,941,-25.0,0.9,z
test,swiperight,james,941,-17.0,1.0,x
test,swiperight,james,941,4.0,1.0,y
test,swiperight,james,941,-26.0,1.0,z
test,swiperight,james,941,-19.0,1.1,x
test,swiperight,james,941,7.0,1.1,y
test,swiperight,james,941,-25.0,1.1,z
test,swiperight,james,942,-6.0,0.0,x
test,swiperight,james,942,-8.0,0.0,y
test,swiperight,james,942,-28.0,0.0,z
test,swiperight,james,942,-4.0,0.1,x
test,swiperight,james,942,-11.0,0.1,y
test,swiperight,james,942,-30.0,0.1,z
test,swiperight,james,942,-2.0,0.2,x
test,swiperight,james,942,-13.0,0.2,y
test,swiperight,james,942,-33.0,0.2,z
test,swiperight,james,942,-4.0,0.3,x
test,swiperight,james,942,-18.0,0.3,y
test,swiperight,james,942,-31.0,0.3,z
test,swiperight,james,942,-5.0,0.4,x
test,swiperight,james,942,-29.0,0.4,y
test,swiperight,james,942,-16.0,0.4,z
test,swiperight,james,942,-6.0,0.5,x
test,swiperight,james,942,-33.0,0.5,y
test,swiperight,james,942,-10.0,0.5,z
test,swiperight,james,942,-3.0,0.6,x
test,swiperight,james,942,-39.0,0.6,y
test,swiperight,james,942,-1.0,0.6,z
test,swiperight,james,942,-1.0,0.7,x
test,swiperight,james,942,-41.0,0.7,y
test,swiperight,james,942,-26.0,0.7,z
test,swiperight,james,942,4.0,0.8,x
test,swiperight,james,942,38.0,0.8,y
test,swiperight,james,942,-10.0,0.8,z
test,swiperight,james,942,-3.0,0.9,x
test,swiperight,james,942,13.0,0.9,y
test,swiperight,james,942,-21.0,0.9,z
test,swiperight,james,942,-10.0,1.0,x
test,swiperight,james,942,1.0,1.0,y
test,swiperight,james,942,-27.0,1.0,z
test,swiperight,james,942,-13.0,1.1,x
test,swiperight,james,942,1.0,1.1,y
test,swiperight,james,942,-29.0,1.1,z
test,swiperight,james,943,-23.0,0.0,x
test,swiperight,james,943,-7.0,0.0,y
test,swiperight,james,943,-20.0,0.0,z
test,swiperight,james,943,-22.0,0.1,x
test,swiperight,james,943,-8.0,0.1,y
test,swiperight,james,943,-20.0,0.1,z
test,swiperight,james,943,-17.0,0.2,x
test,swiperight,james,943,-9.0,0.2,y
test,swiperight,james,943,-22.0,0.2,z
test,swiperight,james,943,-14.0,0.3,x
test,swiperight,james,943,-22.0,0.3,y
test,swiperight,james,943,-18.0,0.3,z
test,swiperight,james,943,-14.0,0.4,x
test,swiperight,james,943,-36.0,0.4,y
test,swiperight,james,943,-9.0,0.4,z
test,swiperight,james,943,-15.0,0.5,x
test,swiperight,james,943,-38.0,0.5,y
test,swiperight,james,943,-4.0,0.5,z
test,swiperight,james,943,-18.0,0.6,x
test,swiperight,james,943,-29.0,0.6,y
test,swiperight,james,943,-1.0,0.6,z
test,swiperight,james,943,-20.0,0.7,x
test,swiperight,james,943,-28.0,0.7,y
test,swiperight,james,943,1.0,0.7,z
test,swiperight,james,943,-24.0,0.8,x
test,swiperight,james,943,-18.0,0.8,y
test,swiperight,james,943,-17.0,0.8,z
test,swiperight,james,943,-11.0,0.9,x
test,swiperight,james,943,-22.0,0.9,y
test,swiperight,james,943,-36.0,0.9,z
test,swiperight,james,943,-17.0,1.0,x
test,swiperight,james,943,2.0,1.0,y
test,swiperight,james,943,-29.0,1.0,z
test,swiperight,james,943,-21.0,1.1,x
test,swiperight,james,943,-10.0,1.1,y
test,swiperight,james,943,-22.0,1.1,z
test,swiperight,james,944,-14.0,0.0,x
test,swiperight,james,944,-36.0,0.0,y
test,swiperight,james,944,-10.0,0.0,z
test,swiperight,james,944,-16.0,0.1,x
test,swiperight,james,944,-37.0,0.1,y
test,swiperight,james,944,3.0,0.1,z
test,swiperight,james,944,-14.0,0.2,x
test,swiperight,james,944,-55.0,0.2,y
test,swiperight,james,944,-5.0,0.2,z
test,swiperight,james,944,34.0,0.3,x
test,swiperight,james,944,31.0,0.3,y
test,swiperight,james,944,-37.0,0.3,z
test,swiperight,james,944,-18.0,0.4,x
test,swiperight,james,944,19.0,0.4,y
test,swiperight,james,944,-29.0,0.4,z
test,swiperight,james,944,-27.0,0.5,x
test,swiperight,james,944,0.0,0.5,y
test,swiperight,james,944,-20.0,0.5,z
test,swiperight,james,944,-22.0,0.6,x
test,swiperight,james,944,3.0,0.6,y
test,swiperight,james,944,-22.0,0.6,z
test,swiperight,james,944,-23.0,0.7,x
test,swiperight,james,944,7.0,0.7,y
test,swiperight,james,944,-21.0,0.7,z
test,swiperight,james,944,-22.0,0.8,x
test,swiperight,james,944,7.0,0.8,y
test,swiperight,james,944,-20.0,0.8,z
test,swiperight,james,944,-21.0,0.9,x
test,swiperight,james,944,6.0,0.9,y
test,swiperight,james,944,-22.0,0.9,z
test,swiperight,james,944,-21.0,1.0,x
test,swiperight,james,944,2.0,1.0,y
test,swiperight,james,944,-23.0,1.0,z
test,swiperight,james,945,-11.0,0.0,x
test,swiperight,james,945,-3.0,0.0,y
test,swiperight,james,945,-30.0,0.0,z
test,swiperight,james,945,-9.0,0.1,x
test,swiperight,james,945,-7.0,0.1,y
test,swiperight,james,945,-28.0,0.1,z
test,swiperight,james,945,-8.0,0.2,x
test,swiperight,james,945,-11.0,0.2,y
test,swiperight,james,945,-28.0,0.2,z
test,swiperight,james,945,-5.0,0.3,x
test,swiperight,james,945,-16.0,0.3,y
test,swiperight,james,945,-30.0,0.3,z
test,swiperight,james,945,-5.0,0.4,x
test,swiperight,james,945,-14.0,0.4,y
test,swiperight,james,945,-31.0,0.4,z
test,swiperight,james,945,-5.0,0.5,x
test,swiperight,james,945,-23.0,0.5,y
test,swiperight,james,945,-31.0,0.5,z
test,swiperight,james,945,-9.0,0.6,x
test,swiperight,james,945,-32.0,0.6,y
test,swiperight,james,945,-18.0,0.6,z
test,swiperight,james,945,-9.0,0.7,x
test,swiperight,james,945,-36.0,0.7,y
test,swiperight,james,945,0.0,0.7,z
test,swiperight,james,945,0.0,0.8,x
test,swiperight,james,945,-33.0,0.8,y
test,swiperight,james,945,1.0,0.8,z
test,swiperight,james,945,13.0,0.9,x
test,swiperight,james,945,-23.0,0.9,y
test,swiperight,james,945,-15.0,0.9,z
test,swiperight,james,945,0.0,1.0,x
test,swiperight,james,945,18.0,1.0,y
test,swiperight,james,945,-26.0,1.0,z
test,swiperight,james,945,-7.0,1.1,x
test,swiperight,james,945,0.0,1.1,y
test,swiperight,james,945,-28.0,1.1,z
test,swiperight,james,945,-5.0,1.2,x
test,swiperight,james,945,-1.0,1.2,y
test,swiperight,james,945,-31.0,1.2,z
test,swiperight,james,946,-14.0,0.0,x
test,swiperight,james,946,-18.0,0.0,y
test,swiperight,james,946,-24.0,0.0,z
test,swiperight,james,946,-16.0,0.1,x
test,swiperight,james,946,-19.0,0.1,y
test,swiperight,james,946,-20.0,0.1,z
test,swiperight,james,946,-18.0,0.2,x
test,swiperight,james,946,-30.0,0.2,y
test,swiperight,james,946,-16.0,0.2,z
test,swiperight,james,946,0.0,0.3,x
test,swiperight,james,946,-40.0,0.3,y
test,swiperight,james,946,-32.0,0.3,z
test,swiperight,james,946,9.0,0.4,x
test,swiperight,james,946,8.0,0.4,y
test,swiperight,james,946,-22.0,0.4,z
test,swiperight,james,946,-4.0,0.5,x
test,swiperight,james,946,29.0,0.5,y
test,swiperight,james,946,-39.0,0.5,z
test,swiperight,james,946,-21.0,0.6,x
test,swiperight,james,946,-1.0,0.6,y
test,swiperight,james,946,-28.0,0.6,z
test,swiperight,james,946,-15.0,0.7,x
test,swiperight,james,946,5.0,0.7,y
test,swiperight,james,946,-27.0,0.7,z
test,swiperight,james,946,-17.0,0.8,x
test,swiperight,james,946,7.0,0.8,y
test,swiperight,james,946,-25.0,0.8,z
test,swiperight,james,946,-15.0,0.9,x
test,swiperight,james,946,7.0,0.9,y
test,swiperight,james,946,-26.0,0.9,z
test,swiperight,james,946,-17.0,1.0,x
test,swiperight,james,946,6.0,1.0,y
test,swiperight,james,946,-26.0,1.0,z
test,swiperight,james,946,-16.0,1.1,x
test,swiperight,james,946,7.0,1.1,y
test,swiperight,james,946,-26.0,1.1,z
test,swiperight,james,947,-13.0,0.0,x
test,swiperight,james,947,-35.0,0.0,y
test,swiperight,james,947,-14.0,0.0,z
test,swiperight,james,947,-15.0,0.1,x
test,swiperight,james,947,-32.0,0.1,y
test,swiperight,james,947,-12.0,0.1,z
test,swiperight,james,947,-20.0,0.2,x
test,swiperight,james,947,-24.0,0.2,y
test,swiperight,james,947,-2.0,0.2,z
test,swiperight,james,947,-16.0,0.3,x
test,swiperight,james,947,-41.0,0.3,y
test,swiperight,james,947,-3.0,0.3,z
test,swiperight,james,947,6.0,0.4,x
test,swiperight,james,947,-12.0,0.4,y
test,swiperight,james,947,-23.0,0.4,z
test,swiperight,james,947,-15.0,0.5,x
test,swiperight,james,947,13.0,0.5,y
test,swiperight,james,947,-38.0,0.5,z
test,swiperight,james,947,-27.0,0.6,x
test,swiperight,james,947,-3.0,0.6,y
test,swiperight,james,947,-21.0,0.6,z
test,swiperight,james,947,-23.0,0.7,x
test,swiperight,james,947,-6.0,0.7,y
test,swiperight,james,947,-21.0,0.7,z
test,swiperight,james,947,-23.0,0.8,x
test,swiperight,james,947,-1.0,0.8,y
test,swiperight,james,947,-22.0,0.8,z
test,swiperight,james,947,-22.0,0.9,x
test,swiperight,james,947,1.0,0.9,y
test,swiperight,james,947,-23.0,0.9,z
test,swiperight,james,947,-22.0,1.0,x
test,swiperight,james,947,0.0,1.0,y
test,swiperight,james,947,-23.0,1.0,z
test,swiperight,james,947,-22.0,1.1,x
test,swiperight,james,947,0.0,1.1,y
test,swiperight,james,947,-22.0,1.1,z
test,swiperight,james,948,-17.0,0.0,x
test,swiperight,james,948,-29.0,0.0,y
test,swiperight,james,948,-8.0,0.0,z
test,swiperight,james,948,-20.0,0.1,x
test,swiperight,james,948,-24.0,0.1,y
test,swiperight,james,948,-3.0,0.1,z
test,swiperight,james,948,-15.0,0.2,x
test,swiperight,james,948,-40.0,0.2,y
test,swiperight,james,948,-2.0,0.2,z
test,swiperight,james,948,-14.0,0.3,x
test,swiperight,james,948,-23.0,0.3,y
test,swiperight,james,948,-16.0,0.3,z
test,swiperight,james,948,-3.0,0.4,x
test,swiperight,james,948,22.0,0.4,y
test,swiperight,james,948,-48.0,0.4,z
test,swiperight,james,948,-21.0,0.5,x
test,swiperight,james,948,-8.0,0.5,y
test,swiperight,james,948,-26.0,0.5,z
test,swiperight,james,948,-23.0,0.6,x
test,swiperight,james,948,-10.0,0.6,y
test,swiperight,james,948,-21.0,0.6,z
test,swiperight,james,948,-21.0,0.7,x
test,swiperight,james,948,-4.0,0.7,y
test,swiperight,james,948,-22.0,0.7,z
test,swiperight,james,948,-21.0,0.8,x
test,swiperight,james,948,0.0,0.8,y
test,swiperight,james,948,-22.0,0.8,z
test,swiperight,james,948,-21.0,0.9,x
test,swiperight,james,948,-3.0,0.9,y
test,swiperight,james,948,-23.0,0.9,z
test,swiperight,james,948,-22.0,1.0,x
test,swiperight,james,948,-2.0,1.0,y
test,swiperight,james,948,-23.0,1.0,z
test,swiperight,james,949,-4.0,0.0,x
test,swiperight,james,949,-24.0,0.0,y
test,swiperight,james,949,-14.0,0.0,z
test,swiperight,james,949,-2.0,0.1,x
test,swiperight,james,949,-34.0,0.1,y
test,swiperight,james,949,-8.0,0.1,z
test,swiperight,james,949,-3.0,0.2,x
test,swiperight,james,949,-41.0,0.2,y
test,swiperight,james,949,9.0,0.2,z
test,swiperight,james,949,-6.0,0.3,x
test,swiperight,james,949,-36.0,0.3,y
test,swiperight,james,949,20.0,0.3,z
test,swiperight,james,949,-2.0,0.4,x
test,swiperight,james,949,-32.0,0.4,y
test,swiperight,james,949,23.0,0.4,z
test,swiperight,james,949,-8.0,0.5,x
test,swiperight,james,949,-28.0,0.5,y
